product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
Fb000762,Accessories,Forever21,Summer,unknown size,Pink,59.39,44.6,32.9,06-08-2025,41,2.3,TRUE,Color Mismatch
Fb000763,Outerwear,Mango,Fall,M,Green,195.38,12.1.3,194.79,06-08-2025,30,2.9,FALSE,
Fb000764,Dresses,Gap,Spring,S,White,107.64,7.5,99.57,10-09-2024,21,4.6,FALSE,
Fb000765,Shoes,H&M,Spring,L,Blue,63.12,12.1,63.12,08-11-2024,35,2.9,FALSE,
Fb000766,Bottoms,Gap,Fall,L,Blue,58.91,12.1,58.91,06-08-2025,17,2,FALSE,
Fb000767,Bottoms,H&M,Summer,L,Green,93.27,12.1,93.27,06-08-2025,18,3.7,FALSE,
Fb000768,Dresses,Forever21,Spring,Xl,Green,147.88,36.8,93.46,08-09-2024,37,3.3,FALSE,
Fb000769,Tops,Uniqlo,Fall,L,Gray,30.53,12.1,30.53,06-08-2025,25,2.5,FALSE,
Fb000770,Tops,Zara,Fall,S,White,104.96,1.6,103.28,06-08-2025,33,2,FALSE,
Fb000771,Dresses,H&M,Winter,Xs,Blue,75.52,12.1,75.52,06-08-2025,2,2.8,FALSE,
Fb000772,Bottoms,Gap,Winter,M,Red,54.7,12.1,54.7,06-08-2025,18,4.2,FALSE,
Fb000773,Shoes,Ann Taylor,Summer,Xs,Black,126.25,25.9,93.55,06-08-2025,40,1.5,TRUE,Size Issue
Fb000774,Shoes,Banana Republic,Summer,Xs,Blue,63.86,52.8,30.14,06-08-2025,23,2.9,FALSE,
Fb000775,Accessories,Uniqlo,Winter,unknown size,Red,75.93,12.1,75.93,06-08-2025,32,3.1,FALSE,
Fb000776,Tops,Zara,Fall,M,Brown,82.51,27.3,59.98,06-08-2025,9,3.8,FALSE,
Fb000777,Bottoms,Banana Republic,Fall,Xxl,Green,46.02,12.1,46.02,06-08-2025,21,1.1,FALSE,
Fb000778,Dresses,Mango,Winter,Xxl,Brown,125.67,45.5,68.49,06-08-2025,27,1.6,FALSE,
Fb000779,Shoes,Mango,Winter,S,Red,65.61,512.1.7,32.35,06-08-2025,23,1.1,FALSE,
Fb000780,Dresses,Banana Republic,Summer,Xs,Beige,91.61,12.1,91.61,06-08-2025,31,1.4,FALSE,
Fb000781,Outerwear,H&M,Summer,Xs,Pink,162.78,12.1,162.78,06-08-2025,0,2.9,FALSE,
Fb000782,Outerwear,Mango,Winter,M,Gray,134.35,35.3,86.92,06-08-2025,36,2.9,FALSE,
Fb000783,Bottoms,Mango,Spring,unknown size,Gray,77.74,38.8,47.58,11-07-2025,23,4.3,FALSE,
Fb000784,Accessories,Gap,Summer,unknown size,Brown,49.33,59.9,19.78,06-08-2025,47,2.9,FALSE,
Fb000785,Outerwear,Forever21,Summer,S,Gray,231.52,17.3,191.47,06-08-2025,49,2.1,FALSE,
Fb000786,Outerwear,Gap,Winter,Xl,White,140.1,12.1,140.1,06-08-2025,14,3.9,FALSE,
Fb000787,Dresses,Ann Taylor,Summer,S,Pink,117.38,27.8,84.75,06-08-2025,34,2.8,TRUE,Quality Issue
Fb000788,Tops,Ann Taylor,Spring,S,Purple,83.98,12.1,83.98,29-08-2024,23,1.9,FALSE,
Fb000789,Dresses,H&M,Spring,Xl,Navy,111.67,53.5,51.93,05-02-2025,19,2.9,FALSE,
Fb000790,Bottoms,H&M,Summer,S,White,25.16,12.1,25.16,06-08-2025,37,2.8,FALSE,
Fb000791,Outerwear,Banana Republic,Fall,Xl,Blue,175.82,23,135.38,06-08-2025,1,3.7,FALSE,
Fb000792,Tops,Mango,Summer,Xs,Green,53.25,37.5,33.28,06-08-2025,33,4.3,FALSE,
Fb000793,Outerwear,Banana Republic,Fall,M,Purple,215.19,43,122.66,06-08-2025,48,2.5,FALSE,
Fb000794,Bottoms,Zara,Summer,S,Pink,78.41,212.1.7,62.18,06-08-2025,9,4.4,FALSE,
Fb000795,Shoes,Zara,Summer,Xxl,Pink,173.15,12.1,173.15,06-08-2025,45,2.2,FALSE,
Fb000796,Accessories,Zara,Fall,unknown size,Blue,16.84,36.6,10.68,06-08-2025,34,1.7,FALSE,
Fb000797,Outerwear,Forever21,Summer,S,Purple,128.6,12.1,128.6,06-08-2025,11,2.3,FALSE,
Fb000798,Outerwear,Ann Taylor,Spring,Xxl,Green,131.74,12.1,131.74,13-09-2024,46,4.6,FALSE,
Fb000799,Bottoms,Forever21,Summer,Xxl,White,28.15,12.7,24.57,06-08-2025,13,3.9,FALSE,
Fb000800,Outerwear,Forever21,Winter,Xl,Red,165.1,58.4,68.68,06-08-2025,29,1.2,FALSE,
Fb000801,Tops,Mango,Spring,Xl,Gray,49.62,12.1.8,49.22,17-11-2024,22,2.3,FALSE,
Fb000802,Tops,Banana Republic,Fall,Xl,Black,98.52,18.9,79.9,06-08-2025,37,4.1,TRUE,Wrong Item
Fb000803,Shoes,Mango,Fall,S,Green,94.19,312.1.8,65.18,06-08-2025,31,1.4,FALSE,
Fb000804,Accessories,Forever21,Winter,unknown size,Gray,23.5,12.1,23.5,06-08-2025,14,3.9,TRUE,Quality Issue
Fb000805,Bottoms,Zara,Fall,S,Beige,109.36,12.1,109.36,06-08-2025,0,1.1,FALSE,
Fb000806,Accessories,H&M,Fall,unknown size,Blue,69.73,12.1,69.73,06-08-2025,7,1.1,TRUE,Color Mismatch
Fb000807,Shoes,H&M,Summer,Xs,Green,199.03,57.3,84.99,06-08-2025,37,3.4,FALSE,
Fb000808,Bottoms,Gap,Spring,M,White,82.32,56.7,35.64,23-12-2024,41,2.9,FALSE,
Fb000809,Bottoms,Uniqlo,Spring,M,Navy,52.42,9.9,47.23,16-10-2024,42,3.5,FALSE,
Fb000810,Outerwear,Ann Taylor,Fall,S,White,180.49,12.1,180.49,06-08-2025,18,2.5,TRUE,Wrong Item
Fb000811,Dresses,Ann Taylor,Fall,Xl,White,63.02,12.1,63.02,06-08-2025,37,2.5,FALSE,
Fb000812,Tops,Mango,Spring,Xl,Red,97.05,12.1,97.05,25-12-2024,9,2.9,FALSE,
Fb000813,Bottoms,Zara,Winter,Xxl,Pink,79.62,12.1,79.62,06-08-2025,37,4.1,FALSE,
Fb000814,Dresses,Zara,Winter,M,Red,82.5,12.1,82.5,06-08-2025,0,2.9,FALSE,
Fb000815,Bottoms,Ann Taylor,Spring,L,Purple,117.18,13.7,101.13,02-08-2025,5,4.8,FALSE,
Fb000816,Outerwear,Ann Taylor,Spring,Xs,Brown,174.05,12.1,174.05,13-04-2025,9,2.9,FALSE,
Fb000817,Bottoms,Forever21,Spring,Xs,Brown,58.29,12.1,58.29,07-01-2025,22,2.3,FALSE,
Fb000818,Bottoms,H&M,Summer,M,White,61.42,57.5,26.1,06-08-2025,3,4.8,FALSE,
Fb000819,Accessories,Zara,Winter,unknown size,Pink,20.24,12.1,20.24,06-08-2025,20,4.1,FALSE,
Fb000820,Bottoms,Zara,Fall,L,Red,88.58,12.1,88.58,06-08-2025,50,2.9,FALSE,
Fb000821,Bottoms,Ann Taylor,Winter,Xxl,Purple,67.92,12.1,67.92,06-08-2025,23,1.8,TRUE,Size Issue
Fb000822,Accessories,Ann Taylor,Fall,unknown size,White,25.39,12.1,25.39,06-08-2025,42,1.8,FALSE,
Fb000823,Dresses,Forever21,Winter,S,Black,115.89,39.4,70.23,06-08-2025,14,3.8,TRUE,Damaged
Fb000824,Bottoms,Forever21,Summer,Xl,Blue,103.94,16.1,87.21,06-08-2025,6,4.9,TRUE,Changed Mind
Fb000825,Shoes,Gap,Winter,L,Red,94.72,212.1.5,75.3,06-08-2025,24,3.6,FALSE,
Fb000826,Accessories,Ann Taylor,Fall,unknown size,Pink,23.28,12.1,23.28,06-08-2025,44,3.1,TRUE,Quality Issue
Fb000827,Tops,Gap,Summer,S,Pink,90.73,12.1,90.73,06-08-2025,14,1.1,FALSE,
Fb000828,Bottoms,H&M,Fall,Xxl,Green,25.74,12.1,25.74,06-08-2025,33,1.1,TRUE,Color Mismatch
Fb000829,Shoes,Ann Taylor,Spring,Xl,Gray,162.97,12.1,162.97,22-11-2024,47,2.2,TRUE,Wrong Item
Fb000830,Accessories,H&M,Winter,unknown size,Black,50.33,8.7,45.95,06-08-2025,14,1.3,FALSE,
Fb000831,Shoes,Uniqlo,Spring,unknown size,Pink,60.38,12.1,60.38,29-04-2025,0,2.9,FALSE,
Fb000832,Tops,Uniqlo,Summer,Xxl,Black,103.65,12.1,103.65,06-08-2025,29,3.7,FALSE,
Fb000833,Bottoms,Gap,Spring,L,Beige,75.14,12.1,75.14,27-01-2025,41,2.9,TRUE,Changed Mind
Fb000834,Shoes,H&M,Winter,S,Pink,88,12.1,88,06-08-2025,2,1.9,FALSE,
Fb000835,Dresses,Ann Taylor,Winter,Xs,Red,69.54,12.1,69.54,06-08-2025,21,2.9,FALSE,
Fb000836,Outerwear,Mango,Winter,Xs,Pink,209.52,12.1,209.52,06-08-2025,48,2.6,FALSE,
Fb000837,Shoes,H&M,Fall,Xxl,Beige,97.42,12.1,97.42,06-08-2025,35,2,FALSE,
Fb000838,Dresses,Uniqlo,Winter,Xs,White,154.6,12.1,154.6,06-08-2025,38,4.5,TRUE,Changed Mind
Fb000839,Bottoms,Zara,Summer,Xl,White,81.59,38,50.59,06-08-2025,31,1.2,FALSE,
Fb000840,Accessories,Mango,Winter,unknown size,Brown,48.04,12.1,48.04,06-08-2025,46,4.8,FALSE,
Fb000841,Tops,Banana Republic,Fall,S,Green,70.77,12.1,70.77,06-08-2025,5,3.7,FALSE,
Fb000842,Outerwear,Forever21,Fall,S,Gray,103.49,12.1,103.49,06-08-2025,12,1.8,FALSE,
Fb000843,Outerwear,Uniqlo,Spring,L,Purple,138.89,12.1,138.89,30-01-2025,10,2.9,FALSE,
Fb000844,Accessories,H&M,Winter,unknown size,Green,73.51,32.2,49.84,06-08-2025,17,2.9,TRUE,Wrong Item
Fb000845,Bottoms,Zara,Spring,M,Purple,82.37,12.1,82.37,04-06-2025,49,3.3,FALSE,
Fb000846,Dresses,Ann Taylor,Summer,Xs,Navy,81.71,18,67,06-08-2025,28,4.7,FALSE,
Fb000847,Dresses,Banana Republic,Winter,Xxl,Navy,107.02,112.1.6,95.68,06-08-2025,6,2.9,FALSE,
Fb000848,Bottoms,H&M,Summer,Xl,Pink,103.23,18.7,83.93,06-08-2025,6,4,FALSE,
Fb000849,Tops,Gap,Fall,L,Blue,100.48,17.6,82.8,06-08-2025,19,2.9,FALSE,
Fb000850,Shoes,Ann Taylor,Winter,Xl,White,160.87,53.7,74.48,06-08-2025,18,2.9,FALSE,
Fb000851,Accessories,Mango,Fall,unknown size,White,78.39,12.1,78.39,06-08-2025,7,4.2,FALSE,
Fb000852,Outerwear,Zara,Spring,S,Beige,168.38,23.1,129.48,04-06-2025,3,2,FALSE,
Fb000853,Shoes,Banana Republic,Winter,S,Navy,128.35,12.1,128.35,06-08-2025,20,2.5,FALSE,
Fb000854,Dresses,Uniqlo,Spring,Xl,Gray,138.17,3,134.02,04-04-2025,34,4.1,FALSE,
Fb000855,Dresses,Uniqlo,Fall,M,Navy,52.45,12.1,52.45,06-08-2025,16,1.7,FALSE,
Fb000856,Shoes,H&M,Winter,Xs,White,171.53,12.1,171.53,06-08-2025,12,4.8,FALSE,
Fb000857,Tops,Mango,Fall,Xxl,Brown,81.23,1.2,80.26,06-08-2025,10,4.9,FALSE,
Fb000858,Accessories,Banana Republic,Spring,unknown size,Blue,31.37,44.1,17.54,13-09-2024,11,3.4,FALSE,
Fb000859,Bottoms,Gap,Spring,S,Red,93.89,12.1,93.89,03-02-2025,3,1.8,FALSE,
Fb000860,Bottoms,Uniqlo,Spring,Xl,Gray,54.84,12.1,54.84,22-09-2024,12,3.2,FALSE,
Fb000861,Dresses,Zara,Winter,L,Red,140.34,12.1,140.34,06-08-2025,23,2.8,TRUE,Changed Mind
Fb000862,Tops,Banana Republic,Fall,M,Red,51.88,16.8,43.16,06-08-2025,30,1.5,FALSE,
Fb000863,Dresses,Mango,Spring,S,Purple,136.2,44.3,75.86,21-11-2024,49,2.9,FALSE,
Fb000864,Accessories,H&M,Summer,unknown size,Brown,71.19,12.1,71.19,06-08-2025,14,2.8,FALSE,
Fb000865,Outerwear,Forever21,Spring,S,Navy,241.37,44.9,132.99,15-05-2025,23,2.1,FALSE,
Fb000866,Outerwear,Gap,Fall,Xxl,Blue,198.26,51.3,96.55,06-08-2025,38,2.9,FALSE,
Fb000867,Bottoms,Ann Taylor,Winter,Xxl,Beige,64.07,12.1,64.07,06-08-2025,34,2.9,FALSE,
Fb000868,Bottoms,Zara,Fall,Xl,Gray,110.15,112.1.4,98.69,06-08-2025,36,1.6,FALSE,
Fb000869,Outerwear,Forever21,Spring,Xs,Blue,120.68,12.1,120.68,21-12-2024,6,1.9,FALSE,
Fb000870,Accessories,Zara,Fall,unknown size,Black,69.18,31,47.73,06-08-2025,9,2.7,TRUE,Size Issue
Fb000871,Dresses,Ann Taylor,Fall,L,Red,134.77,12.1,134.77,06-08-2025,36,4.8,FALSE,
Fb000872,Tops,Uniqlo,Spring,S,Black,29.93,12.1,29.93,10-10-2024,13,2.9,FALSE,
Fb000873,Accessories,Gap,Winter,unknown size,White,56.09,12.1,56.09,06-08-2025,21,4.9,FALSE,
Fb000874,Shoes,Gap,Fall,Xs,Green,124.81,33.1,83.5,06-08-2025,45,2.4,FALSE,
Fb000875,Dresses,Zara,Spring,M,White,94.03,56.1,41.28,16-12-2024,16,1.2,FALSE,
Fb000876,Shoes,Zara,Fall,Xs,Red,109.51,8.2,100.53,06-08-2025,12,2.9,FALSE,
Fb000877,Accessories,Mango,Winter,unknown size,Navy,31.13,12.1,31.13,06-08-2025,29,4.7,FALSE,
Fb000878,Accessories,Banana Republic,Fall,unknown size,Blue,66.3,1.7,65.17,06-08-2025,28,1.6,FALSE,
Fb000879,Bottoms,H&M,Winter,M,Red,66.63,28.4,47.71,06-08-2025,32,2,FALSE,
Fb000880,Bottoms,Mango,Spring,L,Green,117.63,12.1,117.63,28-09-2024,18,1.2,FALSE,
Fb000881,Shoes,Banana Republic,Winter,M,Purple,174.53,12.1,174.53,06-08-2025,45,2.9,FALSE,
Fb000882,Dresses,Zara,Winter,S,Green,152.65,12.1,152.65,06-08-2025,27,3.7,FALSE,
Fb000883,Outerwear,Ann Taylor,Summer,Xl,Blue,83.24,12.1,83.24,06-08-2025,16,2.9,FALSE,
Fb000884,Accessories,Zara,Winter,unknown size,Brown,40.18,12.1,40.18,06-08-2025,27,4.7,FALSE,
Fb000885,Bottoms,Mango,Spring,Xl,Red,73.77,22.8,56.95,18-08-2024,0,2.9,FALSE,
Fb000886,Accessories,Forever21,Winter,unknown size,Red,71.3,12.1,71.3,06-08-2025,29,2.9,FALSE,
Fb000887,Accessories,Forever21,Summer,unknown size,Beige,50.3,52.8,23.74,06-08-2025,11,2.9,FALSE,
Fb000888,Accessories,H&M,Spring,unknown size,Green,46.97,12.1,46.97,24-02-2025,33,2.6,FALSE,
Fb000889,Shoes,Zara,Fall,unknown size,Brown,162.9,12.1,162.9,06-08-2025,30,1.9,FALSE,
Fb000890,Bottoms,Forever21,Winter,Xl,White,57.14,12.1,57.14,06-08-2025,39,1.4,FALSE,
Fb000891,Shoes,Ann Taylor,Spring,L,Purple,93.6,12.1,93.6,09-09-2024,49,4.3,FALSE,
Fb000892,Accessories,Forever21,Spring,unknown size,Brown,64.56,43,36.8,06-08-2024,36,3.9,FALSE,
Fb000893,Outerwear,Ann Taylor,Winter,S,Navy,142.34,12.1,142.34,06-08-2025,43,2.9,FALSE,
Fb000894,Shoes,Gap,Spring,Xs,White,111.02,57.8,46.85,19-05-2025,11,2.2,FALSE,
Fb000895,Tops,Banana Republic,Winter,unknown size,Black,29.16,49,14.87,06-08-2025,31,2.9,FALSE,
Fb000896,Tops,Ann Taylor,Summer,Xs,Black,30.46,12.1,30.46,06-08-2025,19,1.2,FALSE,
Fb000897,Accessories,Forever21,Winter,unknown size,Blue,31.32,12.1,31.32,06-08-2025,28,2.7,FALSE,
Fb000898,Bottoms,Uniqlo,Spring,M,Pink,61.78,12.1,61.78,30-07-2025,24,3.5,FALSE,
Fb000899,Outerwear,Zara,Summer,M,Green,126.27,12.1,126.27,06-08-2025,1,4.7,FALSE,
Fb000900,Outerwear,Uniqlo,Winter,L,White,147.53,12.1,147.53,06-08-2025,33,4.7,TRUE,Quality Issue
Fb000901,Accessories,Banana Republic,Summer,unknown size,Red,36.98,12.2,32.47,06-08-2025,14,4.8,FALSE,
Fb000902,Shoes,H&M,Fall,M,Pink,172.41,12.1,172.41,06-08-2025,33,2.3,FALSE,
Fb000903,Accessories,H&M,Spring,unknown size,Pink,53.79,16,45.18,01-10-2024,32,2.9,FALSE,
Fb000904,Shoes,Mango,Summer,Xs,Beige,80.56,12.1,80.56,06-08-2025,7,1.9,FALSE,
Fb000905,Accessories,Mango,Fall,unknown size,Pink,51.72,12.1,51.72,06-08-2025,35,3.7,TRUE,Damaged
Fb000906,Bottoms,Mango,Spring,Xl,Pink,107.22,37.8,66.69,11-07-2025,21,2.9,FALSE,
Fb000907,Shoes,H&M,Fall,Xxl,Green,174.99,512.1.1,87.32,06-08-2025,7,4.9,FALSE,
Fb000908,Dresses,Forever21,Spring,S,Blue,90.52,53.2,42.36,28-07-2025,37,2.2,FALSE,
Fb000909,Shoes,Forever21,Summer,Xxl,Green,94.93,16.6,79.17,06-08-2025,39,4.8,FALSE,
Fb000910,Shoes,Banana Republic,Winter,Xs,Gray,179.82,12.1,179.82,06-08-2025,28,2.4,TRUE,Damaged
Fb000911,Tops,Uniqlo,Spring,unknown size,Brown,101.96,23.7,77.8,21-05-2025,29,3.6,FALSE,
Fb000912,Bottoms,Banana Republic,Spring,S,Green,27.11,16.2,22.72,08-12-2024,10,2.4,TRUE,Changed Mind
Fb000913,Outerwear,Gap,Summer,S,Black,141.83,12.1,141.83,06-08-2025,2,2.4,TRUE,Color Mismatch
Fb000914,Shoes,Gap,Spring,unknown size,Beige,156.34,37,98.49,13-04-2025,45,2.9,TRUE,Size Issue
Fb000915,Tops,Forever21,Summer,Xs,Brown,81.84,12.1,81.84,06-08-2025,41,2.4,FALSE,
Fb000916,Bottoms,H&M,Fall,L,Black,36.44,19.9,29.19,06-08-2025,39,1.8,FALSE,
Fb000917,Outerwear,Ann Taylor,Fall,S,Pink,155.3,12.1,155.3,06-08-2025,9,3,FALSE,
Fb000918,Bottoms,Uniqlo,Fall,Xl,Red,84.04,28.5,60.09,06-08-2025,3,1,FALSE,
Fb000919,Shoes,Gap,Fall,Xs,Brown,98.76,56.4,43.06,06-08-2025,22,4.5,FALSE,
Fb000920,Accessories,Ann Taylor,Summer,unknown size,White,52.99,59.1,21.67,06-08-2025,50,3.4,TRUE,Size Issue
Fb000921,Bottoms,Uniqlo,Spring,L,Red,39.84,12.1,39.84,18-04-2025,24,2.4,FALSE,
Fb000922,Accessories,Ann Taylor,Spring,unknown size,Green,40.01,12.1,40.01,05-06-2025,22,4.5,FALSE,
Fb000923,Outerwear,Ann Taylor,Summer,L,Navy,245.75,12.1,245.75,06-08-2025,12,2.9,TRUE,Changed Mind
Fb000924,Bottoms,Zara,Winter,Xl,Gray,102.25,12.1,102.25,06-08-2025,6,3.8,FALSE,
Fb000925,Tops,Ann Taylor,Summer,M,Gray,76.33,12.1,76.33,06-08-2025,15,2,TRUE,Wrong Item
Fb000926,Accessories,Zara,Spring,unknown size,Gray,51.79,39,31.59,17-03-2025,37,2.5,FALSE,
Fb000927,Outerwear,Zara,Spring,Xxl,Pink,141.24,12.9,123.02,02-10-2024,23,1.7,FALSE,
Fb000928,Accessories,Uniqlo,Spring,unknown size,Black,66.18,12.1,66.18,23-05-2025,20,1.7,FALSE,
Fb000929,Tops,Banana Republic,Summer,M,Navy,35.15,12.1,35.15,06-08-2025,38,2.2,FALSE,
Fb000930,Accessories,H&M,Spring,unknown size,Pink,35.62,41.2,20.94,20-03-2025,4,3.7,FALSE,
Fb000931,Accessories,Forever21,Summer,unknown size,Green,35.64,12.1,35.64,06-08-2025,48,5,TRUE,Color Mismatch
Fb000932,Bottoms,Ann Taylor,Summer,L,Red,86.68,12.1,86.68,06-08-2025,2,2.9,FALSE,
Fb000933,Accessories,H&M,Fall,unknown size,Pink,17.72,12.1,17.72,06-08-2025,9,1.2,FALSE,
Fb000934,Outerwear,Uniqlo,Fall,Xxl,Pink,87.95,13.3,76.25,06-08-2025,4,4.5,FALSE,
Fb000935,Outerwear,Mango,Spring,Xs,Gray,216.26,12.1,216.26,16-04-2025,26,1.1,FALSE,
Fb000936,Outerwear,Mango,Summer,S,Black,238.11,12.1,238.11,06-08-2025,49,2.9,FALSE,
Fb000937,Shoes,Uniqlo,Winter,Xxl,Pink,112.77,12.1,112.77,06-08-2025,11,4.1,FALSE,
Fb000938,Accessories,Gap,Winter,unknown size,Navy,39.02,44.8,21.54,06-08-2025,29,3.4,FALSE,
Fb000939,Tops,Ann Taylor,Spring,Xxl,Purple,69.77,12.1,69.77,09-11-2024,29,5,FALSE,
Fb000940,Dresses,H&M,Spring,M,Purple,124.92,48.4,64.46,03-05-2025,22,3.2,FALSE,
Fb000941,Dresses,Banana Republic,Summer,unknown size,Purple,83.92,29.4,59.25,06-08-2025,20,2.1,TRUE,Quality Issue
Fb000942,Outerwear,Forever21,Fall,Xs,Beige,180.91,12.1,180.91,06-08-2025,10,3.8,FALSE,
Fb000943,Shoes,Forever21,Spring,Xxl,Brown,120.11,12.1,120.11,24-12-2024,27,4.1,FALSE,
Fb000944,Outerwear,Forever21,Summer,Xl,Red,225.01,12.1,225.01,06-08-2025,50,1.9,TRUE,Size Issue
Fb000945,Dresses,Mango,Summer,L,Green,115.57,12.1,115.57,06-08-2025,32,3,FALSE,
Fb000946,Accessories,Gap,Fall,unknown size,Blue,21.2,19,17.17,06-08-2025,22,1.3,FALSE,
Fb000947,Bottoms,Zara,Spring,Xxl,Black,52.36,12.1,52.36,22-04-2025,35,2.9,FALSE,
Fb000948,Accessories,Ann Taylor,Fall,unknown size,Gray,73.43,12.1,73.43,06-08-2025,22,2.3,FALSE,
Fb000949,Accessories,Ann Taylor,Spring,unknown size,Purple,70.75,12.1,70.75,12-05-2025,0,1.4,FALSE,
Fb000950,Accessories,Gap,Fall,unknown size,White,58.9,12.1,58.9,06-08-2025,39,4,FALSE,
Fb000951,Outerwear,Forever21,Winter,L,Purple,104.78,16.9,87.07,06-08-2025,43,4.3,FALSE,
Fb000952,Accessories,Forever21,Fall,unknown size,Blue,55.3,12.1,55.3,06-08-2025,17,2.5,FALSE,
Fb000953,Bottoms,Gap,Summer,Xs,Black,56.65,34,37.39,06-08-2025,23,4.3,FALSE,
Fb000954,Shoes,Uniqlo,Fall,Xs,Pink,199.14,12.1,199.14,06-08-2025,18,2.9,FALSE,
Fb000955,Shoes,Zara,Fall,M,Pink,128.68,12.1,128.68,06-08-2025,8,2.2,FALSE,
Fb000956,Outerwear,Uniqlo,Fall,Xl,Beige,150.37,51.9,72.33,06-08-2025,15,5,FALSE,
Fb000957,Dresses,Forever21,Winter,M,Pink,162.65,12.1,162.65,06-08-2025,36,1.4,FALSE,
Fb000958,Bottoms,Mango,Summer,Xxl,White,28.9,12.1,28.9,06-08-2025,5,4.6,FALSE,
Fb000959,Accessories,Forever21,Spring,unknown size,Pink,75.59,38.8,46.26,29-03-2025,43,1.1,FALSE,
Fb000960,Tops,Zara,Spring,S,Brown,30.9,5.5,29.2,06-11-2024,25,1.4,FALSE,
Fb000961,Outerwear,Mango,Summer,S,Blue,101.04,12.1,101.04,06-08-2025,35,3.5,FALSE,
Fb000962,Dresses,Forever21,Fall,S,White,54.81,12.1,54.81,06-08-2025,41,1.2,TRUE,Wrong Item
Fb000963,Shoes,H&M,Summer,M,Navy,191.61,42.1,110.94,06-08-2025,28,4,FALSE,
Fb000964,Tops,Mango,Summer,Xxl,Pink,100.5,12.1,100.5,06-08-2025,12,2.7,TRUE,Damaged
Fb000965,Shoes,Mango,Spring,Xxl,Green,92.35,23.6,70.56,28-11-2024,32,2.2,FALSE,
Fb000966,Shoes,Ann Taylor,Summer,M,Gray,161.24,56.6,69.98,06-08-2025,8,2.1,FALSE,
Fb000967,Dresses,Mango,Winter,Xs,Gray,68.03,6.3,63.74,06-08-2025,43,3.4,FALSE,
Fb000968,Shoes,Ann Taylor,Fall,Xs,Purple,121.21,47.4,63.76,06-08-2025,45,3,TRUE,Changed Mind
Fb000969,Tops,Zara,Winter,L,Blue,69.6,28.8,49.56,06-08-2025,42,3.7,FALSE,
Fb000970,Outerwear,Banana Republic,Winter,Xs,White,222.5,18.7,180.89,06-08-2025,47,2.9,FALSE,
Fb000971,Bottoms,Forever21,Fall,Xxl,Pink,25.58,54.5,11.64,06-08-2025,34,2.4,FALSE,
Fb000972,Dresses,Mango,Summer,Xl,Blue,54.46,6.6,50.87,06-08-2025,17,1.7,FALSE,
Fb000973,Bottoms,Forever21,Winter,S,Pink,43.32,12.1,43.32,06-08-2025,0,2.6,FALSE,
Fb000974,Accessories,Forever21,Winter,unknown size,Red,75.09,12.1,75.09,06-08-2025,41,3.5,FALSE,
Fb000975,Dresses,Uniqlo,Spring,Xs,Red,167.46,12.1,167.46,18-08-2024,4,1.3,FALSE,
Fb000976,Shoes,Banana Republic,Fall,L,Blue,111.24,34.3,73.08,06-08-2025,3,2.2,FALSE,
Fb000977,Bottoms,Uniqlo,Fall,Xxl,Navy,59.36,12.1,59.36,06-08-2025,16,2.9,FALSE,
Fb000978,Shoes,Banana Republic,Fall,S,Navy,199.46,12.1,199.46,06-08-2025,15,1.4,FALSE,
Fb000979,Shoes,Forever21,Fall,M,White,72.75,512.1.2,36.23,06-08-2025,28,3.6,FALSE,
Fb000980,Bottoms,Mango,Fall,Xs,Pink,86.52,27.6,62.64,06-08-2025,47,1.1,FALSE,
Fb000981,Accessories,Forever21,Spring,unknown size,Blue,52.69,412.1.2,31.51,15-11-2024,7,2.7,FALSE,
Fb000982,Outerwear,Banana Republic,Fall,L,Black,104.18,12.1,104.18,06-08-2025,12,5,FALSE,
Fb000983,Outerwear,H&M,Winter,L,Red,132.38,58.2,55.33,06-08-2025,24,2.9,FALSE,
Fb000984,Shoes,H&M,Fall,Xl,Pink,64.4,12.1,64.4,06-08-2025,40,4.9,FALSE,
Fb000985,Bottoms,Zara,Summer,Xl,Gray,34.07,12.1,34.07,06-08-2025,25,4.2,TRUE,Wrong Item
Fb000986,Bottoms,Zara,Winter,Xxl,Red,43.33,45.3,23.7,06-08-2025,1,3.4,FALSE,
Fb000987,Outerwear,Uniqlo,Spring,Xl,White,122.92,12.1,122.92,06-11-2024,41,2.9,FALSE,
Fb000988,Shoes,Zara,Spring,S,Gray,142.84,12.1,142.84,14-02-2025,36,2.9,FALSE,
Fb000989,Shoes,Gap,Summer,Xxl,Black,131.55,12.1,131.55,06-08-2025,45,1.8,FALSE,
Fb000990,Outerwear,Zara,Spring,S,Red,192.58,12.1,192.58,17-04-2025,16,1.2,FALSE,
Fb000991,Accessories,Ann Taylor,Spring,unknown size,Purple,33.56,12.1,33.56,27-03-2025,24,3,FALSE,
Fb000992,Accessories,Uniqlo,Summer,unknown size,Blue,59.1,12.1,59.1,06-08-2025,29,1.3,FALSE,
Fb000993,Shoes,Gap,Fall,S,Gray,109.15,212.1.7,86.56,06-08-2025,28,2,TRUE,Changed Mind
Fb000994,Bottoms,Ann Taylor,Fall,unknown size,Beige,59.1,12.1,59.1,06-08-2025,47,4.6,FALSE,
Fb000995,Shoes,Gap,Spring,M,Purple,99.33,12.1,99.33,21-05-2025,16,3.9,FALSE,
